time,solar_radiation,wind_u,wind_v,cloud_cover,pressure,precipitation,temperature_celsius,dewpoint_celsius,wind_speed,wind_direction,relative_humidity,hour,day_of_week,day_of_year,month,is_weekend,hour_sin,hour_cos,month_sin,month_cos,season,solar_radiation_wm2,precipitation_mm,cloud_cover_pct,year,country,solar_radiation_wm2_lag_1h,solar_radiation_wm2_lag_24h,solar_radiation_wm2_lag_168h,solar_radiation_wm2_rolling_mean_24h,solar_radiation_wm2_rolling_std_24h,wind_speed_lag_1h,wind_speed_lag_24h,wind_speed_lag_168h,wind_speed_rolling_mean_24h,wind_speed_rolling_std_24h,temperature_celsius_lag_1h,temperature_celsius_lag_24h,temperature_celsius_lag_168h,temperature_celsius_rolling_mean_24h,temperature_celsius_rolling_std_24h
2024-12-11 14:00:00,19650.229,-1.4286872,0.27155218,0.8114241,98651.35,7.66884e-05,-14.967041,-17.756744,1.4542654,169.2381,79.24194,14,2,346,12,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,winter,5.458397,0.076688394,81.14241,2024,,1.607591,8.365222,13.242015,14.486516968488168,19.838412344201245,1.4555626,0.81228083,1.2290562,1.22416357,0.2324801106773102,-14.978119,-14.780243,-14.882996,-14.6244379375,0.274625421011355
2024-12-11 15:00:00,46418.934,-1.3878267,0.28309536,0.81715256,98621.734,8.1242164e-05,-14.910675,-17.72786,1.416406,168.4707,79.06749,15,2,346,12,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,winter,12.894148,0.08124217,81.715256,2024,,5.458397,17.788961,25.21101,14.365399260154833,19.88622478203624,1.4542654,0.8609,1.1756253,1.2509129270833335,0.21960516238356848,-14.967041,-14.736725,-14.767944,-14.6322211875,0.28178681028090397
2024-12-11 16:00:00,88808.516,-1.3370478,0.29418674,0.8203335,98593.22,8.494715e-05,-14.824188,-17.676453,1.3690299,167.59108,78.84794,16,2,346,12,0,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,winter,24.669033,0.08494715,82.03335,2024,,12.894148,29.763292,39.743324,14.161448718488167,19.8746835199301,1.416406,0.8918543,1.1564243,1.2740590104166667,0.20553513554176328,-14.910675,-14.733459,-14.640106,-14.639469104166665,0.286784440490795
2024-12-11 17:00:00,136195.36,-1.292037,0.29735357,0.8149278,98564.64,9.0922265e-05,-14.605621,-17.526611,1.3258126,167.03944,78.42861,17,2,346,12,0,-0.9659258262890684,-0.2588190451025206,-2.4492935982947064e-16,1.0,winter,37.832043,0.090922266,81.49278,2024,,24.669033,43.066605,54.010113,13.9491879268215,19.72746985430052,1.3690299,0.9105226,1.157596,1.2939413270833333,0.18940175696911146,-14.824188,-14.514374,-14.421143,-14.643249479166665,0.28866907730290936
2024-12-11 18:00:00,176515.73,-1.246785,0.29502383,0.81580406,98540.64,9.2873095e-05,-14.457825,-17.456055,1.2812151,166.68709,77.94491,18,2,346,12,0,-1.0,-1.8369701987210292e-16,-2.4492935982947064e-16,1.0,winter,49.03215,0.0928731,81.58041,2024,,37.832043,53.015057,63.191223,13.7310811768215,19.418061553874423,1.3258126,0.9248631,1.15129,1.3112450770833333,0.1709181562226062,-14.605621,-14.348175,-14.21167,-14.647051437500002,0.2874964142243643
2024-12-11 19:00:00,197782.77,-1.2161742,0.2944516,0.81666625,98516.42,9.5780044e-05,-14.308044,-17.353271,1.2513119,166.38985,77.66285,19,2,346,12,0,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,winter,54.939655,0.095780045,81.666626,2024,,49.03215,54.796825,62.746147,13.565126718488166,19.08183674977931,1.2812151,0.95578605,1.1319903,1.3260930770833335,0.15010417016527133,-14.457825,-14.247833,-14.115082,-14.651620187499999,0.28338212676692376
2024-12-11 20:00:00,186472.05,-1.189779,0.29495314,0.8166303,98498.09,9.7049015e-05,-14.131195,-17.238037,1.2257943,166.07674,77.29213,20,2,346,12,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,winter,51.79779,0.09704901,81.66303,2024,,54.939655,50.0241,54.838634,13.571077968488167,19.09527275151947,1.2513119,0.9884441,1.1035058,1.3384066541666666,0.12905087866346554,-14.308044,-14.1319275,-14.030518,-14.654128979166666,0.27989705651904484
2024-12-11 21:00:00,150452.3,-1.1704552,0.29454827,0.81278217,98485.64,0.00010028025,-14.120941,-17.232529,1.2069483,165.87466,77.263115,21,2,346,12,0,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,winter,41.792305,0.100280255,81.27821,2024,,51.79779,40.72423,42.261063,13.644981718488168,19.245332317926838,1.2257943,1.0434866,1.0747954,1.3482962458333334,0.10852878399195923,-14.131195,-14.16745,-14.058289,-14.654098458333335,0.2799565083514179
2024-12-11 22:00:00,99488.31,-1.3028538,0.22896343,0.7981568,98465.55,0.00010506237,-14.148926,-17.163834,1.3228198,170.03262,77.888374,22,2,346,12,0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,winter,27.635643,0.105062366,79.81568,2024,,41.792305,27.343655,28.575232,13.689484843488167,19.31179337401848,1.2069483,1.1508808,0.9288913,1.35510715,0.09251613950488921,-14.120941,-14.233215,-14.203705,-14.652160583333332,0.28360872432625134
2024-12-11 23:00:00,51307.543,-1.2800605,0.26759046,0.7972961,98459.58,0.00011058916,-14.232361,-17.212326,1.3077307,168.19261,78.103134,23,2,346,12,0,-0.2588190451025215,0.965925826289068,-2.4492935982947064e-16,1.0,winter,14.252095,0.110589154,79.729614,2024,,27.635643,14.385684,15.281983,13.701651010154833,19.32085915889063,1.3228198,1.2449901,0.9444554,1.3622712750000001,0.08208286058234379,-14.148926,-14.304443,-14.300537,-14.648648541666667,0.28948331133164334
